CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio,City
717280158,Existing Customer,49,M,Graduate,Married,Less than $40K,Blue,36,2976,1817,0.611,New York
714179658,Existing Customer,43,M,High School,Single,$120K +,Blue,36,34516,0,0,New York
806637558,Existing Customer,58,M,High School,Married,$60K - $80K,Blue,53,1438.3,0,0,New York
714828708,Existing Customer,46,M,High School,Divorced,$80K - $120K,Blue,36,16099,0,0,New York
711989358,Existing Customer,50,M,Graduate,Single,$80K - $120K,Blue,36,19595,1187,0.061,New York
720188508,Existing Customer,43,M,Graduate,Single,$60K - $80K,Blue,25,13193,1749,0.133,New York
719528958,Existing Customer,57,F,College,Single,$40K - $60K,Blue,36,8184,1508,0.184,New York
713110908,Existing Customer,30,M,Unknown,Married,Less than $40K,Blue,13,2607,1966,0.754,New York
721179708,Existing Customer,48,F,Unknown,Married,Less than $40K,Blue,37,5758,0,0,New York
716363658,Existing Customer,51,M,Doctorate,Single,$120K +,Blue,36,25873,582,0.022,New York
711443808,Existing Customer,46,M,Unknown,Divorced,$60K - $80K,Blue,37,2695,1657,0.615,New York
778952058,Existing Customer,46,M,College,Married,$80K - $120K,Blue,32,20860,1496,0.072,New York
713642133,Existing Customer,45,M,Unknown,Married,$40K - $60K,Blue,30,1892,1049,0.554,New York
778908783,Existing Customer,52,M,College,Married,$80K - $120K,Blue,33,27751,1018,0.037,New York
778170633,Existing Customer,48,M,Graduate,Married,$80K - $120K,Blue,38,34516,657,0.019,New York
714670533,Existing Customer,47,M,Unknown,Single,$80K - $120K,Blue,37,24580,2517,0.102,New York
771833433,Attrited Customer,49,M,High School,Married,$80K - $120K,Blue,38,29893,0,0,New York
772758783,Existing Customer,43,M,Unknown,Married,$80K - $120K,Blue,33,21165,735,0.035,New York
788959758,Existing Customer,47,F,Uneducated,Single,$40K - $60K,Blue,33,9148,561,0.061,New York
716878533,Existing Customer,55,M,Unknown,Married,$80K - $120K,Blue,46,10979,1889,0.172,New York
713267133,Existing Customer,41,F,Post-Graduate,Married,Less than $40K,Blue,33,6519,851,0.131,New York
716263533,Existing Customer,44,M,High School,Married,$80K - $120K,Blue,36,2509,1464,0.583,New York
719026383,Existing Customer,35,F,Uneducated,Married,Less than $40K,Blue,36,2664,0,0,New York
821755233,Existing Customer,40,F,Unknown,Married,Unknown,Blue,28,14999,1123,0.075,New York
709683633,Existing Customer,32,F,High School,Single,Less than $40K,Silver,13,10332,948,0.092,New York
714318033,Existing Customer,50,M,Unknown,Married,$60K - $80K,Blue,36,10226,1638,0.16,New York
828291858,Attrited Customer,38,M,College,Single,$60K - $80K,Blue,34,12050,1821,0.151,New York
779647608,Existing Customer,39,M,High School,Single,$120K +,Blue,22,26124,0,0,New York
787605558,Existing Customer,48,F,Graduate,Divorced,Less than $40K,Blue,31,9816,0,0,New York
771534408,Existing Customer,52,F,College,Single,Less than $40K,Blue,40,2783,2379,0.855,New York
716219808,Existing Customer,49,M,Graduate,Unknown,$60K - $80K,Blue,36,15942,0,0,New York
715690908,Existing Customer,46,F,Graduate,Single,Less than $40K,Silver,39,12222,1260,0.103,New York
789125733,Existing Customer,38,F,Doctorate,Married,Less than $40K,Blue,26,4002,1402,0.35,New York
717271983,Existing Customer,60,M,College,Single,$80K - $120K,Silver,53,34516,1388,0.04,New York
709695333,Existing Customer,48,M,High School,Single,$80K - $120K,Blue,36,10227,1695,0.166,New York
712233183,Existing Customer,45,F,Graduate,Single,Less than $40K,Blue,34,4265,1622,0.38,New York
716645883,Existing Customer,47,M,Unknown,Unknown,$60K - $80K,Blue,36,13867,0,0,New York
711762408,Existing Customer,43,M,Doctorate,Divorced,$40K - $60K,Blue,34,2243,0,0,New York
818305008,Existing Customer,41,F,Graduate,Married,$40K - $60K,Blue,36,11239,1375,0.122,New York
788159433,Existing Customer,53,M,Unknown,Single,$60K - $80K,Blue,45,22558,818,0.036,New York
709104333,Existing Customer,50,M,Post-Graduate,Married,$120K +,Silver,36,34516,891,0.026,New York
708112008,Existing Customer,56,M,Graduate,Married,$80K - $120K,Blue,36,23510,1049,0.045,New York
714731208,Existing Customer,63,F,Uneducated,Unknown,$40K - $60K,Blue,55,1651,1433,0.868,New York
710006958,Existing Customer,53,F,High School,Single,Less than $40K,Blue,41,8693,796,0.092,New York
815062383,Existing Customer,35,F,High School,Married,Less than $40K,Blue,30,4549,1193,0.262,New York
778447908,Existing Customer,51,M,College,Married,$80K - $120K,Blue,33,3558,0,0,New York
720725058,Attrited Customer,51,F,Graduate,Single,Less than $40K,Blue,37,7176,0,0,New York
803415183,Existing Customer,44,M,Unknown,Single,$80K - $120K,Silver,38,34516,657,0.019,New York
708582858,Existing Customer,38,M,Graduate,Single,$60K - $80K,Blue,25,18293,0,0,New York
779833908,Existing Customer,40,F,Graduate,Divorced,Unknown,Blue,23,18332,1376,0.075,New York
818687958,Existing Customer,48,M,Graduate,Divorced,$80K - $120K,Blue,43,6383,1436,0.225,New York
708714108,Existing Customer,42,F,High School,Single,Less than $40K,Silver,31,13441,2517,0.187,New York
754872333,Existing Customer,50,M,Graduate,Married,$120K +,Blue,43,20114,0,0,New York
718637208,Existing Customer,54,F,Graduate,Single,Less than $40K,Blue,43,2019,1387,0.687,New York
816772908,Existing Customer,38,M,High School,Single,$60K - $80K,Silver,33,34516,1793,0.052,New York
711935283,Attrited Customer,55,M,Post-Graduate,Single,$80K - $120K,Blue,47,1438.3,0,0,New York
716950758,Attrited Customer,46,M,High School,Married,$60K - $80K,Blue,36,8017,0,0,New York
716497908,Existing Customer,49,F,Doctorate,Married,Unknown,Blue,36,8519,0,0,New York
809358708,Existing Customer,38,M,Unknown,Single,$80K - $120K,Blue,33,34516,2135,0.062,New York
716037708,Existing Customer,50,M,Uneducated,Divorced,$60K - $80K,Blue,39,9474,1021,0.108,New York
717804783,Existing Customer,40,F,Graduate,Single,Less than $40K,Blue,27,6587,824,0.125,New York
715338783,Existing Customer,32,M,High School,Single,$60K - $80K,Blue,36,2999,0,0,New York
779645658,Existing Customer,49,M,Graduate,Single,$60K - $80K,Blue,32,7154,1472,0.206,New York
787565433,Existing Customer,53,M,Post-Graduate,Married,$80K - $120K,Blue,43,4039,1397,0.346,New York
717287883,Existing Customer,57,M,Graduate,Married,$80K - $120K,Blue,46,5516,2517,0.456,New York
715746633,Existing Customer,64,F,Graduate,Single,Less than $40K,Blue,54,5577,689,0.124,New York
720635883,Existing Customer,34,M,Unknown,Unknown,$80K - $120K,Blue,24,8628,1500,0.174,New York
710077008,Existing Customer,43,M,Uneducated,Single,$120K +,Blue,33,30137,1368,0.045,New York
804437658,Existing Customer,42,F,Doctorate,Married,Less than $40K,Blue,36,9778,2154,0.22,New York
780000258,Existing Customer,48,M,Uneducated,Single,$120K +,Blue,38,20912,0,0,New York
825785508,Existing Customer,49,M,High School,Single,$120K +,Blue,45,14699,1049,0.071,New York
720252858,Existing Customer,57,M,College,Single,$60K - $80K,Blue,36,10350,0,0,New York
710017758,Existing Customer,44,M,Graduate,Single,$40K - $60K,Blue,36,11346,0,0,New York
711750183,Existing Customer,63,F,Graduate,Single,Less than $40K,Gold,55,15987,1345,0.084,New York
718364283,Existing Customer,43,M,Graduate,Single,$60K - $80K,Blue,30,19711,0,0,New York
711638658,Existing Customer,33,M,High School,Single,$40K - $60K,Blue,25,8650,1929,0.223,New York
711046383,Existing Customer,55,M,Graduate,Single,$80K - $120K,Silver,36,34516,1316,0.038,New York
720877083,Existing Customer,50,M,Graduate,Married,$80K - $120K,Blue,36,9748,1354,0.139,New York
715662258,Existing Customer,49,F,Unknown,Unknown,Less than $40K,Blue,36,2454,2060,0.839,New York
715570533,Attrited Customer,48,M,Post-Graduate,Unknown,$120K +,Blue,35,34516,0,0,New York
758202858,Existing Customer,47,F,High School,Unknown,Less than $40K,Blue,40,4255,1681,0.395,New York
712872183,Existing Customer,35,F,Uneducated,Single,Less than $40K,Blue,24,3271,1367,0.418,New York
710014683,Existing Customer,31,F,Graduate,Single,Less than $40K,Blue,20,3480,724,0.208,New York
716934333,Existing Customer,50,M,Uneducated,Single,$80K - $120K,Blue,40,13306,2458,0.185,New York
778523733,Existing Customer,38,M,Graduate,Single,$80K - $120K,Blue,31,13637,0,0,New York
716353083,Existing Customer,39,M,Graduate,Single,$60K - $80K,Blue,29,6733,1028,0.153,New York
753642933,Existing Customer,52,F,High School,Single,Less than $40K,Blue,45,2728,1365,0.5,New York
708151008,Existing Customer,49,F,Graduate,Married,$40K - $60K,Blue,41,6250,644,0.103,New York
789646158,Existing Customer,49,M,Uneducated,Married,$40K - $60K,Blue,33,3653,881,0.241,New York
712423233,Existing Customer,44,M,High School,Divorced,$60K - $80K,Blue,36,22919,1368,0.06,New York
719806233,Existing Customer,36,M,Graduate,Single,$120K +,Blue,20,34516,0,0,New York
786509358,Existing Customer,44,M,Unknown,Married,$80K - $120K,Blue,38,4198,1782,0.424,New York
711502908,Existing Customer,44,M,Graduate,Single,$60K - $80K,Blue,39,7532,0,0,New York
748617858,Existing Customer,35,M,Uneducated,Single,$60K - $80K,Blue,28,4587,1704,0.371,New York
721532583,Attrited Customer,45,M,Graduate,Married,$80K - $120K,Blue,36,12250,2165,0.177,New York
789244308,Existing Customer,56,M,College,Single,$80K - $120K,Blue,41,17753,1899,0.107,New York
709330383,Existing Customer,37,F,Graduate,Single,Less than $40K,Silver,19,12535,2049,0.163,New York
719136183,Existing Customer,48,F,Uneducated,Married,Less than $40K,Blue,38,3541,1444,0.408,New York
716939358,Existing Customer,43,F,Graduate,Divorced,Unknown,Blue,33,14622,0,0,New York
778155558,Existing Customer,45,M,Unknown,Married,$80K - $120K,Blue,38,23973,0,0,New York
713461533,Existing Customer,54,M,Graduate,Single,$80K - $120K,Blue,38,29200,1310,0.045,New York
803776533,Existing Customer,46,M,Post-Graduate,Single,$60K - $80K,Blue,41,10077,0,0,New York
714857508,Existing Customer,44,F,Doctorate,Married,Unknown,Blue,36,8667,1775,0.205,New York
720348933,Existing Customer,44,M,Graduate,Single,$60K - $80K,Blue,31,12871,758,0.059,New York
721158108,Existing Customer,38,M,Graduate,Single,$60K - $80K,Blue,30,2346,0,0,New York
789043008,Existing Customer,55,F,Post-Graduate,Divorced,Less than $40K,Blue,43,9919,0,0,New York
713362158,Existing Customer,50,M,Unknown,Single,$120K +,Blue,33,17087,0,0,New York
712623258,Attrited Customer,42,F,Graduate,Married,Less than $40K,Blue,36,5505,2517,0.457,New York
708494583,Existing Customer,49,F,Uneducated,Divorced,Less than $40K,Blue,36,1902,0,0,New York
718394658,Existing Customer,31,F,Graduate,Single,Less than $40K,Blue,22,4254,2464,0.579,New York
719398158,Existing Customer,51,M,Unknown,Unknown,$80K - $120K,Blue,39,9854,1886,0.191,New York
711885258,Existing Customer,47,F,High School,Married,Less than $40K,Blue,31,7711,988,0.128,New York
789161358,Existing Customer,30,F,Graduate,Married,Less than $40K,Blue,19,3213,2517,0.783,New York
787581858,Existing Customer,46,M,Unknown,Unknown,$120K +,Blue,37,3132,1466,0.468,New York
779198133,Existing Customer,45,F,High School,Divorced,Less than $40K,Blue,33,9977,2088,0.209,New York
708314808,Existing Customer,53,F,College,Married,Unknown,Blue,41,5659,1393,0.246,New York
720508233,Attrited Customer,62,M,Unknown,Single,$40K - $60K,Silver,42,17161,0,0,New York
717134058,Existing Customer,65,F,Unknown,Single,Unknown,Blue,36,5018,1131,0.225,New York
783366483,Existing Customer,44,F,Unknown,Married,Unknown,Blue,38,11474,1063,0.093,New York
715412583,Existing Customer,51,M,Post-Graduate,Married,$40K - $60K,Blue,36,7925,1445,0.182,New York
719562108,Existing Customer,28,F,Uneducated,Single,Less than $40K,Silver,20,12793,1650,0.129,New York
754457883,Existing Customer,49,M,Unknown,Single,Less than $40K,Blue,42,4834,0,0,New York
742552683,Existing Customer,44,F,High School,Married,Less than $40K,Blue,31,1438.3,688,0.478,New York
711455133,Existing Customer,55,M,College,Single,$120K +,Blue,36,12948,1839,0.142,New York
716387733,Attrited Customer,49,M,Graduate,Single,$60K - $80K,Blue,36,5662,1484,0.262,New York
772571508,Existing Customer,34,F,High School,Single,Less than $40K,Blue,24,2799,0,0,New York
718815108,Existing Customer,50,M,Unknown,Married,$80K - $120K,Blue,38,6030,1315,0.218,New York
719266158,Existing Customer,42,M,Graduate,Divorced,$80K - $120K,Blue,35,6779,1359,0.2,New York
720708183,Existing Customer,53,F,Uneducated,Divorced,$40K - $60K,Silver,36,15248,1242,0.081,New York
767523933,Existing Customer,53,M,High School,Single,$60K - $80K,Blue,45,15583,0,0,New York
797466033,Existing Customer,32,M,High School,Married,$40K - $60K,Blue,26,2576,1754,0.681,New York
771886233,Existing Customer,48,M,Unknown,Married,$60K - $80K,Silver,37,25270,1090,0.043,New York
712612233,Existing Customer,35,M,Graduate,Single,$60K - $80K,Blue,22,8717,719,0.082,New York
716516208,Existing Customer,45,M,Graduate,Married,$80K - $120K,Blue,36,1438.3,0,0,New York
709950858,Existing Customer,45,M,College,Single,$80K - $120K,Blue,35,33755,2301,0.068,New York
779882508,Existing Customer,53,F,Unknown,Single,$40K - $60K,Blue,37,7282,0,0,New York
717472833,Existing Customer,42,M,Unknown,Single,$80K - $120K,Blue,32,7260,713,0.098,New York
712665633,Existing Customer,43,F,Graduate,Married,Less than $40K,Silver,30,12952,1864,0.144,New York
709562358,Existing Customer,55,F,Unknown,Single,Less than $40K,Blue,43,5353,1594,0.298,New York
715391433,Existing Customer,38,M,Graduate,Married,$60K - $80K,Blue,33,11741,1560,0.133,New York
708722583,Existing Customer,39,F,Uneducated,Single,Less than $40K,Blue,36,2609,1656,0.635,New York
720452508,Existing Customer,51,F,College,Married,Unknown,Blue,37,11167,0,0,New York
714566958,Existing Customer,44,M,High School,Married,$80K - $120K,Blue,36,20882,1420,0.068,New York
816084333,Existing Customer,42,M,Unknown,Single,$120K +,Gold,37,34516,1230,0.036,New York
806179683,Existing Customer,63,F,College,Single,$40K - $60K,Blue,56,3071,2044,0.666,New York
806244183,Existing Customer,39,M,Graduate,Divorced,$60K - $80K,Blue,34,2267,0,0,New York
787999533,Existing Customer,52,M,High School,Single,$120K +,Blue,44,6617,2517,0.38,New York
718358808,Existing Customer,57,F,High School,Divorced,Less than $40K,Blue,50,3276,0,0,New York
718474683,Existing Customer,36,M,High School,Married,$120K +,Blue,24,10097,2139,0.212,New York
716908158,Existing Customer,42,F,College,Married,Less than $40K,Blue,36,8260,2517,0.305,New York
713984208,Existing Customer,52,M,Graduate,Married,$40K - $60K,Blue,33,5776,874,0.151,New York
713013483,Existing Customer,40,F,Graduate,Divorced,Less than $40K,Blue,36,1438.3,915,0.636,New York
754599558,Existing Customer,40,F,College,Single,Less than $40K,Blue,33,7207,2002,0.278,New York
788739633,Attrited Customer,38,M,Unknown,Married,$120K +,Blue,16,2106,238,0.113,New York
712411908,Existing Customer,44,M,High School,Married,$60K - $80K,Blue,34,21158,0,0,New York
717538683,Existing Customer,43,M,Graduate,Married,$120K +,Blue,36,22906,1132,0.049,New York
709447908,Existing Customer,45,M,Graduate,Married,$60K - $80K,Blue,33,2648,2309,0.872,New York
816834933,Existing Customer,34,F,Graduate,Single,Unknown,Silver,29,30702,673,0.022,New York
718963158,Existing Customer,49,M,Unknown,Single,$120K +,Blue,40,34516,0,0,New York
714358008,Existing Customer,53,F,College,Divorced,Unknown,Blue,36,17054,0,0,New York
720758808,Attrited Customer,38,M,College,Single,$60K - $80K,Blue,18,16317,0,0,New York
708255633,Existing Customer,36,M,Graduate,Single,$80K - $120K,Blue,27,3761,1710,0.455,New York
716101308,Existing Customer,48,M,Unknown,Married,$40K - $60K,Blue,35,2173,0,0,New York
715986258,Existing Customer,53,F,Uneducated,Single,$40K - $60K,Silver,41,15845,1675,0.106,New York
715858008,Attrited Customer,49,F,Uneducated,Married,$40K - $60K,Blue,39,8061,2517,0.312,New York
806226933,Existing Customer,37,M,High School,Unknown,$120K +,Blue,32,34516,0,0,New York
708361833,Existing Customer,44,M,Graduate,Married,$80K - $120K,Blue,36,19430,0,0,New York
778422933,Existing Customer,42,F,Unknown,Single,Unknown,Blue,22,19127,985,0.051,New York
708957183,Existing Customer,48,M,Unknown,Divorced,$40K - $60K,Blue,36,2708,2517,0.929,New York
718000383,Existing Customer,60,F,Graduate,Single,Unknown,Blue,51,23566,1147,0.049,New York
714466458,Existing Customer,49,F,High School,Married,Unknown,Blue,35,2532,2124,0.839,New York
719608308,Existing Customer,37,M,High School,Single,$60K - $80K,Blue,29,9829,2517,0.256,New York
792995808,Existing Customer,57,F,Post-Graduate,Single,$40K - $60K,Blue,51,7226,1689,0.234,New York
716211258,Existing Customer,59,F,College,Unknown,Less than $40K,Blue,49,4072,0,0,New York
779289033,Existing Customer,46,F,Uneducated,Single,Unknown,Blue,28,21646,1778,0.082,New York
719356008,Existing Customer,39,F,Graduate,Single,Less than $40K,Blue,36,1438.3,0,0,New York
718503108,Existing Customer,40,M,Unknown,Married,$120K +,Blue,26,14046,1994,0.142,New York
779661033,Existing Customer,49,M,Unknown,Married,$60K - $80K,Silver,32,25620,1107,0.043,New York
813053733,Attrited Customer,53,M,Unknown,Single,$120K +,Blue,48,34516,278,0.008,New York
718354683,Existing Customer,59,F,Graduate,Single,$40K - $60K,Silver,45,21358,1225,0.057,New York
720529308,Attrited Customer,63,M,High School,Single,$60K - $80K,Blue,48,1856,0,0,New York
787578183,Existing Customer,36,M,High School,Single,$80K - $120K,Blue,28,1438.3,0,0,New York
737952333,Existing Customer,64,M,Graduate,Single,Less than $40K,Blue,56,2586,0,0,New York
779498058,Existing Customer,39,M,Graduate,Married,$80K - $120K,Blue,21,3281,1272,0.388,New York
799707858,Existing Customer,50,F,High School,Married,Less than $40K,Blue,42,7115,2000,0.281,New York
